group,cohort,cohort_size,relative_rank,relative_rank_se,relative_country,relative_country_se,mean_country,ed,ed_mothed,abs_ed_im
SLV,1990s,784.4708171486855,0.5434375911015269,0.03344838264897817,0.32436224687986337,0.022055100742054953,5.020946606022281,10.521957340025093,5.275407779171891,0.767879548306148
SUR,Before 1950s,110.87246385216714,0.884176461920641,0.1355830108114485,0.819440016359207,0.12484513877267235,8.979590721495818,7.005376344086021,1.7005347593582887,0.5202625169584376
SUR,1950s,138.30493700504303,0.6390126563050345,0.12254525419751172,0.35497292391067675,0.07305605984632928,13.8210222844292,8.197718631178706,2.1368821292775664,0.7052083785868462
SUR,1960s,219.4569140672684,0.8764324057951592,0.08618998944518219,0.5651430992852249,0.05195590523069685,12.411744371702612,9.323113207547172,3.1143867924528283,0.7871258868284099
SUR,1970s,281.2933992743492,0.9395427438305285,0.08367655616005625,0.49473610479497765,0.04306223016061146,6.30811726990559,10.4247311827957,4.713261648745522,0.7564564803119689
SUR,1980s,363.449418798089,0.9570667820680465,0.07023675455319683,0.5319931217502752,0.04272041683930521,9.027854037910721,10.832647462277091,6.166666666666667,0.7540639571890267
SUR,1990s,223.77745132148266,0.6759024990109206,0.0798948063958407,0.31447576104614555,0.05143727744170151,3.2126975284742056,11.018947368421053,7.455789473684214,0.603196193550467
TTO,Before 1950s,152.31371466815466,1.0762715805049663,0.08646736580276673,0.7598342157183428,0.058364232779710624,6.2035978977471915,7.901840490797546,4.822388059701493,0.39456937829286487
TTO,1950s,234.87930583953855,0.8574664239824821,0.09469476947243477,0.6045014170028661,0.06470237374521662,2.868897225552883,9.840725806451612,6.033999999999999,0.5115812912770963
TTO,1960s,218.2385558336973,0.8571870664399648,0.09675860967255549,0.4626949286422416,0.05814619192979825,4.739510370300135,11.143712574850301,7.09741550695825,0.7406530375726664
TTO,1970s,439.4506890326738,0.6901278280950857,0.06000150225382732,0.40456401598685454,0.036404070158223875,7.398713991464445,11.546052631578949,7.975135135135137,0.6446545784910704
TTO,1980s,514.0424806252122,0.6687593397067856,0.056180233764583296,0.3363130366280941,0.03423497395196684,8.428085583935294,11.731289449954915,8.741487455197133,0.5709301996986522
TTO,1990s,273.0030043274164,0.5929442559027182,0.07858688462985565,0.39676989656975997,0.0709557293162742,5.240503115475485,11.187406296851574,9.19661266568483,0.49996545519995444
URY,Before 1950s,636.7147252559662,0.5842825620455844,0.04170186444419619,0.7580411025786842,0.04945195413167096,10.219371529647873,8.818466353677621,4.464174454828661,0.660436137071651
URY,1950s,618.7750234603882,0.4140836861963348,0.04358240379867501,0.521236724025165,0.05171001415741954,6.743485068564773,9.83948635634029,5.180288461538463,0.7532051282051282
URY,1960s,653.4762771725655,0.4112646459692689,0.03949205645169019,0.44801770864879514,0.043847644816584264,6.166523304500016,10.154779969650985,5.6570561456752655,0.7905918057663126
URY,1970s,709.035762488842,0.46716053446792644,0.03638233186171067,0.5133055727328557,0.040459670166415954,7.178704028553311,10.257342657342656,6.555944055944056,0.7258741258741259
URY,1980s,735.8070608377457,0.5075886139775577,0.032642182132289234,0.4923279380377708,0.03495537889708484,6.587271171659726,10.77297297297297,7.754043126684637,0.6657681940700808
URY,1990s,564.1630457043648,0.38029740553656083,0.04139424050148193,0.28971176435606877,0.030481336210189208,4.9104050192016535,10.454225352112676,8.09841827768014,0.6203866432337434
